ID Loja,Data,count
Passei das Águas Shopping,2019-06-19,9
Bourbon Shopping SP,2019-03-23,9
Rio Mar Recife,2019-05-07,9
Shopping Center Interlagos,2019-07-09,9
Norte Shopping,2019-03-29,9
Shopping Center Leste Aricanduva,2019-07-24,9
Parque Dom Pedro Shopping,2019-07-17,9
Parque Dom Pedro Shopping,2019-07-13,9
Shopping Recife,2019-09-16,9
Shopping Center Interlagos,2019-06-30,9
Shopping Center Leste Aricanduva,2019-06-27,9
Shopping Midway Mall,2019-03-07,9
Center Shopping Uberlândia,2019-04-20,9
Center Shopping Uberlândia,2019-04-19,9
Center Shopping Uberlândia,2019-04-17,9
Shopping Iguatemi Fortaleza,2019-07-12,9
Rio Mar Shopping Fortaleza,2019-02-03,9
Center Shopping Uberlândia,2019-11-06,9
Shopping Iguatemi Fortaleza,2019-06-27,9
Shopping Center Interlagos,2019-05-16,9
Shopping Center Interlagos,2019-05-01,9
Palladium Shopping Curitiba,2019-04-02,9
Palladium Shopping Curitiba,2019-05-14,9
Center Shopping Uberlândia,2019-09-18,9
Shopping Vila Velha,2019-02-08,9
Novo Shopping Ribeirão Preto,2019-02-14,9
Center Shopping Uberlândia,2019-04-25,9
Shopping Midway Mall,2019-03-06,9
Center Shopping Uberlândia,2019-05-28,9
Shopping Midway Mall,2019-02-25,9
Shopping Midway Mall,2019-02-23,9
Novo Shopping Ribeirão Preto,2019-03-21,9
Shopping Midway Mall,2019-02-22,9
Shopping Morumbi,2019-03-23,9
Shopping Morumbi,2019-05-26,9
Ribeirão Shopping,2019-03-19,9
Ribeirão Shopping,2019-03-14,9
Shopping União de Osasco,2019-04-27,9
Iguatemi Esplanada,2019-02-06,9
Rio Mar Recife,2019-04-02,9
Rio Mar Shopping Fortaleza,2019-02-12,9
Rio Mar Shopping Fortaleza,2019-02-28,9
Iguatemi Esplanada,2019-04-16,9
Iguatemi Esplanada,2019-04-15,9
Shopping Iguatemi Fortaleza,2019-07-07,9
Rio Mar Shopping Fortaleza,2019-03-26,9
Shopping Iguatemi Fortaleza,2019-05-27,9
Iguatemi Esplanada,2019-03-25,9
Iguatemi Esplanada,2019-03-20,9
Rio Mar Shopping Fortaleza,2019-03-17,9
Rio Mar Shopping Fortaleza,2019-03-14,9
Rio Mar Shopping Fortaleza,2019-04-10,9
Rio Mar Shopping Fortaleza,2019-05-15,9
Rio Mar Shopping Fortaleza,2019-06-01,9
Shopping Iguatemi Fortaleza,2019-04-13,9
Shopping Center Leste Aricanduva,2019-08-22,9
Shopping Center Leste Aricanduva,2019-08-16,9
Iguatemi Esplanada,2019-11-05,9
Norte Shopping,2019-04-04,9
Iguatemi Campinas,2019-04-12,9
Shopping Center Interlagos,2019-04-23,9
Iguatemi Esplanada,2019-10-31,9
Iguatemi Esplanada,2019-11-28,9
Iguatemi Esplanada,2019-11-27,9
Ribeirão Shopping,2019-03-24,9
Iguatemi Esplanada,2019-10-12,9
Norte Shopping,2019-04-24,9
Shopping União de Osasco,2019-10-02,9
Shopping Recife,2019-08-29,9
Shopping Recife,2019-08-22,9
Shopping Center Interlagos,2019-04-04,9
Shopping Center Interlagos,2019-03-30,9
Shopping Iguatemi Fortaleza,2019-06-01,9
Shopping Midway Mall,2019-04-20,9
Rio Mar Recife,2019-04-25,9
Novo Shopping Ribeirão Preto,2019-03-25,9
Iguatemi Esplanada,2019-02-01,9
Shopping Midway Mall,2019-04-10,9
Shopping Midway Mall,2019-04-09,9
Shopping Midway Mall,2019-04-03,9
Shopping Recife,2019-09-18,9
Parque Dom Pedro Shopping,2019-07-29,9
Shopping Center Leste Aricanduva,2019-10-01,9
Shopping Center Leste Aricanduva,2019-09-24,9
Shopping Center Interlagos,2019-02-25,9
Iguatemi Campinas,2019-10-10,9
Shopping SP Market,2019-04-27,9
Center Shopping Uberlândia,2019-09-26,9
Iguatemi Campinas,2019-05-28,9
Iguatemi Campinas,2019-05-24,9
Shopping Iguatemi Fortaleza,2019-04-28,9
Shopping Iguatemi Fortaleza,2019-04-20,9
Rio Mar Shopping Fortaleza,2019-03-25,9
Shopping SP Market,2019-06-22,9
Shopping Recife,2019-01-30,9
Shopping SP Market,2019-04-25,9
Shopping Vila Velha,2019-06-23,9
Center Shopping Uberlândia,2019-05-26,9
Shopping Midway Mall,2019-03-29,9
Shopping Midway Mall,2019-04-12,9
Shopping Morumbi,2019-03-19,9
Shopping Morumbi,2019-04-17,9
Shopping Center Interlagos,2019-03-07,9
Shopping Center Leste Aricanduva,2019-10-15,9
Shopping Center Leste Aricanduva,2019-10-10,9
Iguatemi Campinas,2019-01-07,9
Shopping União de Osasco,2019-10-30,9
Norte Shopping,2019-05-30,9
Norte Shopping,2019-05-21,9
Shopping Recife,2019-09-19,9
Shopping Midway Mall,2019-05-07,9
Center Shopping Uberlândia,2019-11-02,9
Bourbon Shopping SP,2019-08-02,9
Iguatemi Esplanada,2019-04-04,9
Shopping União de Osasco,2019-07-02,9
Rio Mar Shopping Fortaleza,2019-06-19,9
Rio Mar Shopping Fortaleza,2019-06-08,9
Rio Mar Shopping Fortaleza,2019-07-11,9
Shopping Center Interlagos,2019-02-22,9
Shopping Recife,2019-08-21,9
Parque Dom Pedro Shopping,2019-07-31,9
Parque Dom Pedro Shopping,2019-08-30,9
Parque Dom Pedro Shopping,2019-08-22,9
Novo Shopping Ribeirão Preto,2019-11-03,9
Shopping União de Osasco,2019-04-12,9
Center Shopping Uberlândia,2019-07-02,9
Shopping Morumbi,2019-03-22,9
Rio Mar Shopping Fortaleza,2019-07-09,9
Bourbon Shopping SP,2019-08-11,9
Shopping SP Market,2019-06-17,9
Iguatemi Campinas,2019-03-11,9
Iguatemi Campinas,2019-03-09,9
Palladium Shopping Curitiba,2019-10-25,9
Parque Dom Pedro Shopping,2019-01-15,9
Rio Mar Recife,2019-02-21,9
Shopping Recife,2019-09-05,9
Shopping Center Leste Aricanduva,2019-11-26,9
Shopping Eldorado,2019-01-13,9
Shopping Eldorado,2019-01-12,9
Shopping Center Leste Aricanduva,2019-11-11,9
Shopping Center Leste Aricanduva,2019-10-27,9
Shopping Center Leste Aricanduva,2019-10-23,9
Shopping Midway Mall,2019-05-25,9
Shopping Midway Mall,2019-05-21,9
Rio Mar Shopping Fortaleza,2019-07-31,9
Shopping Iguatemi Fortaleza,2019-03-20,9
Rio Mar Shopping Fortaleza,2019-07-04,9
Iguatemi Campinas,2019-03-04,9
Rio Mar Shopping Fortaleza,2019-07-22,9
Shopping Iguatemi Fortaleza,2019-02-13,9
Iguatemi Campinas,2019-04-13,9
Shopping União de Osasco,2019-10-20,9
Shopping União de Osasco,2019-10-19,9
Bourbon Shopping SP,2019-10-09,9
Iguatemi Esplanada,2019-09-26,9
Ribeirão Shopping,2019-04-09,9
Novo Shopping Ribeirão Preto,2019-06-18,9
Ribeirão Shopping,2019-05-06,9
Shopping União de Osasco,2019-04-19,9
Iguatemi Esplanada,2019-04-21,9
Iguatemi Campinas,2019-05-04,9
Shopping SP Market,2019-07-15,9
Shopping SP Market,2019-07-11,9
Rio Mar Shopping Fortaleza,2019-08-23,9
Norte Shopping,2019-11-15,9
Norte Shopping,2019-11-14,9
Shopping Iguatemi Fortaleza,2019-03-04,9
Novo Shopping Ribeirão Preto,2019-09-19,9
Shopping Eldorado,2019-01-04,9
Shopping Center Leste Aricanduva,2019-11-30,9
Shopping Barra,2019-10-14,9
Palladium Shopping Curitiba,2019-05-28,9
Palladium Shopping Curitiba,2019-05-27,9
Palladium Shopping Curitiba,2019-05-19,9
Shopping SP Market,2019-10-20,9
Shopping SP Market,2019-10-17,9
Shopping Vila Velha,2019-11-25,9
Shopping Morumbi,2019-01-22,9
Ribeirão Shopping,2019-06-19,9
Ribeirão Shopping,2019-04-22,9
Shopping Barra,2019-11-25,9
Novo Shopping Ribeirão Preto,2019-10-25,9
Passei das Águas Shopping,2019-05-03,9
Passei das Águas Shopping,2019-06-02,9
Novo Shopping Ribeirão Preto,2019-01-11,9
Rio Mar Shopping Fortaleza,2019-08-15,9
Shopping Iguatemi Fortaleza,2019-02-17,9
Rio Mar Recife,2019-02-08,9
Rio Mar Recife,2019-02-04,9
Rio Mar Recife,2019-03-11,9
Passei das Águas Shopping,2019-08-21,9
Passei das Águas Shopping,2019-08-14,9
Parque Dom Pedro Shopping,2019-10-18,9
Parque Dom Pedro Shopping,2019-10-15,9
Shopping Barra,2019-08-18,9
Shopping Eldorado,2019-02-13,9
Shopping Eldorado,2019-02-11,9
Norte Shopping,2019-05-15,9
Norte Shopping,2019-06-14,9
Shopping Eldorado,2019-03-04,9
Parque Dom Pedro Shopping,2019-02-21,9
Shopping Morumbi,2019-03-02,9
Shopping Morumbi,2019-10-11,9
Shopping Morumbi,2019-10-08,9
Rio Mar Shopping Fortaleza,2019-09-15,9
Rio Mar Shopping Fortaleza,2019-09-14,9
Rio Mar Shopping Fortaleza,2019-09-13,9
Shopping Ibirapuera,2019-11-30,9
Novo Shopping Ribeirão Preto,2019-08-26,9
Shopping Vila Velha,2019-10-22,9
Rio Mar Shopping Fortaleza,2019-10-16,9
Shopping Eldorado,2019-03-09,9
Shopping Eldorado,2019-02-19,9
Shopping União de Osasco,2019-08-17,9
Shopping Barra,2019-08-29,9
Shopping União de Osasco,2019-02-06,9
Shopping União de Osasco,2019-02-03,9
Shopping Recife,2019-08-01,9
Shopping Recife,2019-07-26,9
Parque Dom Pedro Shopping,2019-10-21,9
Shopping Ibirapuera,2019-11-18,9
Shopping Ibirapuera,2019-11-13,9
Shopping Iguatemi Fortaleza,2019-01-12,9
Norte Shopping,2019-10-29,9
Norte Shopping,2019-10-26,9
Norte Shopping,2019-11-25,9
Shopping Ibirapuera,2019-10-17,9
Rio Mar Shopping Fortaleza,2019-10-06,9
Rio Mar Shopping Fortaleza,2019-11-02,9
Rio Mar Shopping Fortaleza,2019-10-30,9
Shopping Barra,2019-07-29,9
Center Shopping Uberlândia,2019-02-06,9
Center Shopping Uberlândia,2019-02-05,9
Shopping Barra,2019-08-14,9
Norte Shopping,2019-07-02,9
Ribeirão Shopping,2019-07-03,9
Shopping Morumbi,2019-02-12,9
Rio Mar Shopping Fortaleza,2019-10-22,9
Rio Mar Shopping Fortaleza,2019-11-23,9
Shopping Ibirapuera,2019-10-25,9
Iguatemi Esplanada,2019-04-25,9
Shopping Ibirapuera,2019-11-27,9
Shopping Iguatemi Fortaleza,2019-01-30,9
Palladium Shopping Curitiba,2019-10-30,9
Rio Mar Shopping Fortaleza,2019-11-07,9
Salvador Shopping,2019-01-11,9
Palladium Shopping Curitiba,2019-06-16,9
Palladium Shopping Curitiba,2019-07-05,9
Parque Dom Pedro Shopping,2019-10-14,9
Shopping Vila Velha,2019-05-21,9
Shopping SP Market,2019-10-13,9
Center Shopping Uberlândia,2019-02-07,9
Shopping Barra,2019-09-10,9
Iguatemi Esplanada,2019-05-17,9
Iguatemi Esplanada,2019-05-16,9
Shopping Ibirapuera,2019-09-29,9
Norte Shopping,2019-10-10,9
Norte Shopping,2019-10-04,9
Shopping Morumbi,2019-10-05,9
Shopping Morumbi,2019-11-04,9
Rio Mar Recife,2019-01-14,9
Shopping Vila Velha,2019-03-10,9
Shopping Vila Velha,2019-03-09,9
Shopping Vila Velha,2019-03-08,9
Rio Mar Recife,2019-02-09,9
Shopping Midway Mall,2019-06-12,9
Bourbon Shopping SP,2019-06-30,9
Parque Dom Pedro Shopping,2019-11-02,9
Iguatemi Esplanada,2019-10-06,9
Shopping Eldorado,2019-04-16,9
Shopping Eldorado,2019-04-12,9
Shopping Barra,2019-07-19,9
Shopping Barra,2019-07-16,9
Shopping Eldorado,2019-03-31,9
Novo Shopping Ribeirão Preto,2019-06-26,9
Parque Dom Pedro Shopping,2019-02-20,9
Shopping SP Market,2019-02-12,9
Shopping SP Market,2019-03-15,9
Ribeirão Shopping,2019-07-26,9
Iguatemi Campinas,2019-10-27,9
Shopping Eldorado,2019-03-27,9
Shopping Barra,2019-08-08,9
Shopping Eldorado,2019-04-29,9
Shopping Barra,2019-08-06,9
Novo Shopping Ribeirão Preto,2019-08-29,9
Norte Shopping,2019-10-03,9
Norte Shopping,2019-11-04,9
Rio Mar Shopping Fortaleza,2019-11-28,9
Rio Mar Shopping Fortaleza,2019-11-26,9
Shopping União de Osasco,2019-07-17,9
Palladium Shopping Curitiba,2019-10-05,9
Palladium Shopping Curitiba,2019-10-02,9
Palladium Shopping Curitiba,2019-11-03,9
Palladium Shopping Curitiba,2019-10-31,9
Salvador Shopping,2019-01-14,9
Shopping Eldorado,2019-05-28,9
Shopping Eldorado,2019-05-26,9
Shopping Eldorado,2019-05-25,9
Shopping Morumbi,2019-08-27,9
Novo Shopping Ribeirão Preto,2019-06-04,9
Iguatemi Campinas,2019-10-19,9
Shopping Morumbi,2019-01-17,9
Shopping Morumbi,2019-01-09,9
Shopping Morumbi,2019-01-07,9
Shopping Eldorado,2019-06-16,9
Iguatemi Esplanada,2019-09-01,9
Iguatemi Esplanada,2019-08-28,9
Shopping Eldorado,2019-06-13,9
Shopping Eldorado,2019-06-10,9
Shopping Barra,2019-08-01,9
Iguatemi Esplanada,2019-09-10,9
Shopping União de Osasco,2019-11-14,9
Shopping Eldorado,2019-04-27,9
Shopping Barra,2019-06-24,9
Shopping Barra,2019-07-25,9
Shopping Barra,2019-06-09,9
Shopping Ibirapuera,2019-09-08,9
Passei das Águas Shopping,2019-04-25,9
Passei das Águas Shopping,2019-04-07,9
Shopping Vila Velha,2019-10-19,9
Salvador Shopping,2019-02-03,9
Center Shopping Uberlândia,2019-03-20,9
Shopping Ibirapuera,2019-08-25,9
Shopping Ibirapuera,2019-08-18,9
Shopping Ibirapuera,2019-09-15,9
Shopping Eldorado,2019-07-04,9
Shopping Eldorado,2019-06-28,9
Shopping Eldorado,2019-07-21,9
Shopping Vila Velha,2019-08-24,9
Palladium Shopping Curitiba,2019-06-30,9
Iguatemi Campinas,2019-04-22,9
Shopping União de Osasco,2019-11-16,9
Iguatemi Campinas,2019-04-19,9
Shopping SP Market,2019-09-15,9
Bourbon Shopping SP,2019-04-16,9
Palladium Shopping Curitiba,2019-02-02,9
Bourbon Shopping SP,2019-06-29,9
Shopping Midway Mall,2019-07-05,9
Ribeirão Shopping,2019-11-27,9
Rio Mar Recife,2019-01-22,9
Rio Mar Recife,2019-01-20,9
Rio Mar Recife,2019-01-19,9
Passei das Águas Shopping,2019-09-26,9
Shopping Barra,2019-05-06,9
Shopping Vila Velha,2019-08-26,9
Center Shopping Uberlândia,2019-02-23,9
Center Shopping Uberlândia,2019-02-16,9
Center Shopping Uberlândia,2019-02-15,9
Shopping Eldorado,2019-07-20,9
Shopping União de Osasco,2019-11-08,9
Shopping Eldorado,2019-08-07,9
Shopping Barra,2019-04-05,9
Shopping Barra,2019-03-22,9
Parque Dom Pedro Shopping,2019-10-27,9
Parque Dom Pedro Shopping,2019-11-25,9
Parque Dom Pedro Shopping,2019-11-24,9
Shopping Recife,2019-06-17,9
Shopping Midway Mall,2019-11-27,9
Shopping Midway Mall,2019-11-23,9
Shopping SP Market,2019-01-29,9
Shopping SP Market,2019-01-28,9
Shopping União de Osasco,2019-02-26,9
Salvador Shopping,2019-03-01,9
Shopping Ibirapuera,2019-09-01,9
Salvador Shopping,2019-02-08,9
Shopping Midway Mall,2019-07-13,9
Bourbon Shopping SP,2019-07-10,9
Bourbon Shopping SP,2019-07-09,9
Parque Dom Pedro Shopping,2019-06-18,9
Parque Dom Pedro Shopping,2019-06-14,9
Shopping Recife,2019-11-19,9
Shopping Barra,2019-03-16,9
Shopping Eldorado,2019-08-16,9
Shopping Eldorado,2019-08-08,9
Shopping Eldorado,2019-09-06,9
Iguatemi Esplanada,2019-08-20,9
Shopping Barra,2019-04-18,9
Shopping SP Market,2019-04-11,9
Shopping Vila Velha,2019-01-18,9
Shopping Vila Velha,2019-01-14,9
Norte Shopping,2019-09-28,9
Salvador Shopping,2019-03-21,9
Center Shopping Uberlândia,2019-03-15,9
Bourbon Shopping SP,2019-08-31,9
Salvador Shopping,2019-04-05,9
Shopping Barra,2019-01-30,9
Shopping Midway Mall,2019-11-04,9
Ribeirão Shopping,2019-08-02,9
Shopping Vila Velha,2019-04-06,9
Shopping Ibirapuera,2019-07-24,9
Salvador Shopping,2019-03-26,9
Passei das Águas Shopping,2019-02-10,9
Bourbon Shopping SP,2019-02-14,9
Parque Dom Pedro Shopping,2019-01-26,9
Parque Dom Pedro Shopping,2019-01-25,9
Ribeirão Shopping,2019-11-07,9
Shopping Ibirapuera,2019-06-08,9
Shopping Ibirapuera,2019-07-05,9
Shopping Ibirapuera,2019-05-17,9
Salvador Shopping,2019-05-04,9
Norte Shopping,2019-09-17,9
Shopping Recife,2019-03-26,9
Shopping Recife,2019-03-24,9
Norte Shopping,2019-08-05,9
Bourbon Shopping SP,2019-09-25,9
Norte Shopping,2019-07-17,9
Shopping Barra,2019-02-27,9
Shopping Vila Velha,2019-08-11,9
Norte Shopping,2019-07-19,9
Iguatemi Esplanada,2019-06-26,9
Palladium Shopping Curitiba,2019-03-07,9
Palladium Shopping Curitiba,2019-03-05,9
Palladium Shopping Curitiba,2019-03-03,9
Shopping Ibirapuera,2019-05-05,9
Shopping Ibirapuera,2019-05-04,9
Shopping Recife,2019-03-08,9
Center Shopping Uberlândia,2019-07-06,9
Shopping Midway Mall,2019-08-13,9
Shopping Midway Mall,2019-08-11,9
Shopping SP Market,2019-02-27,9
Shopping SP Market,2019-04-03,9
Salvador Shopping,2019-11-28,9
Bourbon Shopping SP,2019-05-09,9
Bourbon Shopping SP,2019-05-08,9
Parque Dom Pedro Shopping,2019-11-19,9
Parque Dom Pedro Shopping,2019-11-18,9
Shopping Eldorado,2019-09-23,9
Shopping Eldorado,2019-09-21,9
Shopping Eldorado,2019-09-17,9
Shopping Eldorado,2019-09-14,9
Shopping SP Market,2019-03-28,9
Shopping Ibirapuera,2019-05-21,9
Center Shopping Uberlândia,2019-03-01,9
Center Shopping Uberlândia,2019-02-27,9
Salvador Shopping,2019-06-13,9
Salvador Shopping,2019-06-10,9
Shopping Vila Velha,2019-09-23,9
Shopping Ibirapuera,2019-05-09,9
Shopping Vila Velha,2019-09-19,9
Shopping Ibirapuera,2019-05-13,9
Shopping Ibirapuera,2019-04-12,9
Palladium Shopping Curitiba,2019-01-28,9
Shopping União de Osasco,2019-03-19,9
Shopping SP Market,2019-09-21,9
Shopping Barra,2019-01-26,9
Iguatemi Esplanada,2019-07-17,9
Shopping Eldorado,2019-10-12,9
Iguatemi Esplanada,2019-06-30,9
Iguatemi Esplanada,2019-07-31,9
Shopping Barra,2019-01-02,9
Palladium Shopping Curitiba,2019-07-30,9
Palladium Shopping Curitiba,2019-07-14,9
Palladium Shopping Curitiba,2019-07-13,9
Shopping Midway Mall,2019-10-02,9
Ribeirão Shopping,2019-08-21,9
Iguatemi Campinas,2019-11-13,9
Iguatemi Campinas,2019-11-05,9
Iguatemi Campinas,2019-05-16,9
Iguatemi Esplanada,2019-06-14,9
Shopping Vila Velha,2019-10-04,9
Shopping Ibirapuera,2019-05-25,9
Shopping Ibirapuera,2019-05-22,9
Ribeirão Shopping,2019-10-12,9
Shopping Midway Mall,2019-09-05,9
Shopping Midway Mall,2019-09-01,9
Shopping Midway Mall,2019-08-26,9
Shopping Midway Mall,2019-09-26,9
Shopping Midway Mall,2019-07-31,9
Salvador Shopping,2019-11-17,9
Shopping Eldorado,2019-11-05,9
Shopping União de Osasco,2019-08-03,9
Norte Shopping,2019-07-28,9
Shopping Barra,2019-01-17,9
Shopping Vila Velha,2019-01-10,9
Shopping Eldorado,2019-10-03,9
Bourbon Shopping SP,2019-10-03,9
Shopping Eldorado,2019-11-13,9
Shopping Eldorado,2019-11-12,9
Shopping Midway Mall,2019-07-27,9
Bourbon Shopping SP,2019-03-15,9
Shopping Ibirapuera,2019-03-31,9
Shopping Ibirapuera,2019-03-05,9
Passei das Águas Shopping,2019-02-17,9
Passei das Águas Shopping,2019-02-16,9
Shopping Recife,2019-04-11,9
Palladium Shopping Curitiba,2019-01-08,9
Norte Shopping,2019-09-09,9
Salvador Shopping,2019-11-08,9
Salvador Shopping,2019-11-07,9
Parque Dom Pedro Shopping,2019-02-14,9
Iguatemi Campinas,2019-05-08,9
Shopping SP Market,2019-03-01,9
Bourbon Shopping SP,2019-03-12,9
Shopping União de Osasco,2019-05-13,9
Shopping Ibirapuera,2019-03-07,9
Salvador Shopping,2019-07-06,9
Salvador Shopping,2019-07-29,9
Salvador Shopping,2019-07-27,9
Shopping Midway Mall,2019-09-22,9
Shopping Midway Mall,2019-09-15,9
Shopping Midway Mall,2019-09-14,9
Iguatemi Campinas,2019-11-29,9
Shopping Recife,2019-05-15,9
Shopping Recife,2019-06-13,9
Shopping Recife,2019-05-03,9
Shopping Vila Velha,2019-01-04,9
Shopping União de Osasco,2019-11-30,9
Shopping Eldorado,2019-11-30,9
Shopping Eldorado,2019-11-26,9
Shopping Eldorado,2019-11-22,9
Salvador Shopping,2019-10-11,9
Passei das Águas Shopping,2019-03-05,9
Norte Shopping,2019-09-02,9
Norte Shopping,2019-09-01,9
Bourbon Shopping SP,2019-09-12,9
Palladium Shopping Curitiba,2019-09-14,9
Ribeirão Shopping,2019-08-19,9
Iguatemi Esplanada,2019-01-24,9
Bourbon Shopping SP,2019-03-21,9
Salvador Shopping,2019-09-23,9
Salvador Shopping,2019-10-05,9
Shopping SP Market,2019-08-06,9
Shopping Ibirapuera,2019-01-10,9
Shopping Morumbi,2019-09-12,9
Parque Dom Pedro Shopping,2019-03-29,9
Shopping Ibirapuera,2019-01-24,9
Shopping Ibirapuera,2019-02-27,9
Passei das Águas Shopping,2019-01-19,9
Salvador Shopping,2019-08-17,9
Shopping Vila Velha,2019-07-20,9
Shopping Vila Velha,2019-10-26,9
Iguatemi Campinas,2019-03-24,9
Iguatemi Campinas,2019-03-21,9
Shopping Vila Velha,2019-11-28,9
Bourbon Shopping SP,2019-02-02,9
Palladium Shopping Curitiba,2019-03-30,9
Norte Shopping,2019-01-30,9
Shopping União de Osasco,2019-09-25,9
Shopping União de Osasco,2019-09-12,9
Shopping Center Interlagos,2019-11-15,9
Shopping Center Interlagos,2019-11-13,9
Shopping Center Interlagos,2019-11-10,9
Passei das Águas Shopping,2019-10-26,9
Passei das Águas Shopping,2019-11-28,9
Bourbon Shopping SP,2019-01-16,9
Bourbon Shopping SP,2019-01-15,9
Bourbon Shopping SP,2019-01-14,9
Shopping Center Interlagos,2019-11-25,9
Norte Shopping,2019-01-27,8
Bourbon Shopping SP,2019-01-04,8
Shopping União de Osasco,2019-01-17,8
Shopping Morumbi,2019-07-06,8
Shopping Morumbi,2019-06-01,8
Shopping Center Interlagos,2019-11-14,8
Shopping Vila Velha,2019-10-31,8
Shopping Vila Velha,2019-07-17,8
Shopping Vila Velha,2019-07-19,8
Shopping Vila Velha,2019-10-28,8
Shopping Vila Velha,2019-10-27,8
Shopping Center Leste Aricanduva,2019-02-24,8
Shopping Center Leste Aricanduva,2019-02-21,8
Shopping Center Leste Aricanduva,2019-04-02,8
Shopping Center Interlagos,2019-09-04,8
Shopping Center Leste Aricanduva,2019-01-16,8
Shopping Vila Velha,2019-09-01,8
Shopping Vila Velha,2019-03-01,8
Shopping União de Osasco,2019-05-31,8
Rio Mar Recife,2019-06-11,8
Rio Mar Recife,2019-07-10,8
Rio Mar Recife,2019-07-04,8
Palladium Shopping Curitiba,2019-11-29,8
Shopping SP Market,2019-04-24,8
Shopping Morumbi,2019-07-20,8
Shopping Morumbi,2019-07-19,8
Shopping Recife,2019-10-19,8
Iguatemi Campinas,2019-11-25,8
Novo Shopping Ribeirão Preto,2019-05-12,8
Iguatemi Campinas,2019-11-24,8
Iguatemi Campinas,2019-08-13,8
Passei das Águas Shopping,2019-03-07,8
Palladium Shopping Curitiba,2019-08-23,8
Palladium Shopping Curitiba,2019-08-11,8
Ribeirão Shopping,2019-09-08,8
Iguatemi Esplanada,2019-07-06,8
Shopping Ibirapuera,2019-01-08,8
Salvador Shopping,2019-09-06,8
Shopping SP Market,2019-08-12,8
Shopping SP Market,2019-08-09,8
Shopping SP Market,2019-09-04,8
Shopping Ibirapuera,2019-01-14,8
Salvador Shopping,2019-10-28,8
Shopping Midway Mall,2019-10-05,8
Shopping Ibirapuera,2019-03-14,8
Shopping Ibirapuera,2019-03-13,8
Bourbon Shopping SP,2019-09-17,8
Salvador Shopping,2019-08-16,8
Salvador Shopping,2019-09-10,8
Norte Shopping,2019-09-03,8
Novo Shopping Ribeirão Preto,2019-05-01,8
Shopping Midway Mall,2019-09-20,8
Shopping Recife,2019-05-28,8
Shopping União de Osasco,2019-11-24,8
Shopping Ibirapuera,2019-01-21,8
Shopping Eldorado,2019-11-08,8
Shopping Eldorado,2019-11-07,8
Salvador Shopping,2019-11-26,8
Salvador Shopping,2019-10-18,8
Shopping Eldorado,2019-10-27,8
Shopping Midway Mall,2019-07-24,8
